County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,Operating Months,FMNP,EBT/SNAP,Latitude,Longitude,Location Points
Oneida,Trenton Farmers' Market,"Village Green, Holland Patent",Main St and Church St,Holland Patent,NY,13354,Nick Keblish,3158654423,,Saturday  9am-1pm,June 14 - October 11,M,Y,Y,43.24132,-75.25754,"(43.24132, -75.25754)"
Oneida,Utica Farmers' Market,"Chancellor Park, Elizabeth Street",Bleeker St and 1st St,Utica,NY,13501,Thalia Hunter,3157920114,,Wednesday  8am-5pm,June 4 - November 5,M,Y,Y,43.10043,-75.22483,"(43.10043, -75.22483)"
Oneida,Vernon Center Park Farmers' Market,"Route 26,Vernon Center",8 Ruth Street,Vernon,NY,13476,Tom Geer,3153359635,,Thursday  12 Noon - 5:30pm,June 6 - October 10,M,N,N,43.07713,-75.53837,"(43.07713, -75.53837)"
Oneida,Village of Waterville Farmers' Market,122 Barton Ave.,Village Green,Waterville,NY,13480,Debra Atkinson,3157505785,,Wednesday  11am-6pm,June 4 - October 29,M,Y,N,42.91417,-75.37875,"(42.91417, -75.37875)"
Oneida,Westmoreland Farmers' Market,Seymour's Diner Route 233,4834 State Route 233,Westmoreland,NY,13490,Denise & Bernie Szarek,3158535901,,Sat  9am-12 NoonSun  9am-1pm,June 1 - October 5,M,Y,N,43.16332,-75.41752,"(43.16332, -75.41752)"
Oneida,Westmoreland WINTER Farmers' Market,"Fire House Station, Station Rd.Westmoreland, 13490",1 Station Road,Westmoreland,NY,13490,Denise & Bernie Szarek,3158535901,,"Monthly, 1st Saturday 9am - 12 Noon",November - April,X/W/P,N,N,43.11626,-75.40006,"(43.11626, -75.40006)"
Onondaga,Camillus Farmers' Market,Municipal Bldg. lawn 4600 W. Genesee St.,4600 West Genesee St,Camillus,NY,13219,Sue Lucio,3154881234,,Friday  8am-2pm,June 6 - October 24,M,Y,N,43.04568,-76.24872,"(43.04568, -76.24872)"
Onondaga,Downtown Syracuse Farmers' Market,Clinton Square,Clinton St and Water St,Syracuse,NY,13202,Charles McFadden,3154228284,http://www.downtownsyracuse.com,Tuesday  7am-3pm,June 10 - October 14,M,Y,Y,43.05054,-76.15354,"(43.05054, -76.15354)"
Onondaga,Fayetteville Farmers' Market,Fayetteville Town Center,102 Salt Springs Road,Fayetteville,NY,13066,Stephanie Lipsey,3156912327,http://www.fayettevillefarmersmarketcny.com,Thursday  3pm-7pm,June 5 - October 30,M,Y,N,43.0295,-76.00504,"(43.0295, -76.00504)"
Onondaga,Liverpool Bayberry Plaza Farmers' Market,Kinney lot 7608 Oswego Rd.,Blackberry Rd and Oswego Rd,Liverpool,NY,13090,Sheila Perrotti,3156521463,,Wednesday  8am-3pm,May 15 - November 1,P/M,Y,N,43.14036,-76.22751,"(43.14036, -76.22751)"
Onondaga,Skaneateles Farmers' Market,One East Austin StreetAustin Park Pavilion,Austin St and Jordan St,Skaneateles,NY,13152,Sue Murphy,3157279320,http://www.townofskaneateles.com,Thursday  3:30-6:30Saturday 10am-1pm,May 15 - October 11,P/M,Y,N,42.95089,-76.4309,"(42.95089, -76.4309)"
Onondaga,Syracuse/CNY Regional Market,2100 Park St.,Park St and Farmers Market Pl,Syracuse,NY,13208,Eugene Elemos,3154228647,,"Sat/Sun  7am-2pm &Thu 7am-2pm, May-Nov",Year-round,YR,Y,Y,43.07269,-76.16835,"(43.07269, -76.16835)"
Onondaga,Syracuse Farm Fresh Mobile Market,(315) 345-0600 www.ssinterfaithcdc.orgContact for locations & times,Syracuse Inner-city Neighborhoods,Syracuse,NY,13205,Diane Turner,3154758136,http://www.southsideinterfaithcdc.org,Mon-Fri  9am-5pm,Year-round,YR,Y,Y,42.99798,-76.13779,"(42.99798, -76.13779)"
Ontario,Canandaigua Farmers' Market,Mills & Bemon Sts. East side of Main St.,Beeman St and Mill St,Canandaigua,NY,14424,Phillip Munson,5853297666,http://www.canandaiguafarmersmarket.com,Sat  8:30am-12:30pm,June 7 - October 25,M,Y,N,42.88534,-77.27837,"(42.88534, -77.27837)"
Ontario,Geneva Farmers' Market,"Municipal parking lot, Exchange St.",400 Exchange St,Geneva,NY,14456,Marie Milligan,3157897811,,Thursday  7am-1:30pm,June 12 - October 23,M,Y,N,42.8691,-76.98096,"(42.8691, -76.98096)"
Ontario,VA Farmers' Market Canandaigua,"VA Medical Center 400 Fort Hill Ave., Canandaigua",400 Fort Hill Ave,Canandaigua,NY,14424,Debbie Brahm,5853937803,,Tuesday  1:30pm-5:00pm,June 17 - October 14,M,Y,N,42.90096,-77.27033,"(42.90096, -77.27033)"
Ontario,Victor Farmers' Market,"Village Hall Parking Lot,60 East Main St.",60 East Main St,Victor,NY,14564,Kathy Rayburn,5857425073,http://www.victorldc.org,Wednesday  3pm-7pm,June 4 - October 29,M,N,N,42.98134,-77.40859,"(42.98134, -77.40859)"
Orange,Florida Farmers' Market,Routes 17 A & 94 across from Dollar Tree,133 N Main Street,Florida,NY,10921,Louise Schultz,8456414482,http://warwickinfo.net/floridafarmersmarket,Tuesday  11:30am-5:30pm,June 17 - October 28,M,Y,N,41.33775,-74.35873,"(41.33775, -74.35873)"
Orange,Goshen Farmers' Market,Village Square,Main St and Church St,Goshen,NY,10924,Lynn Cione,8452947741,http://www.goshennychamber.com,Friday  10am-5pm,May 23 - October 31,P/M,Y,N,41.40219,-74.32408,"(41.40219, -74.32408)"
Orange,Middletown Farmers' Market,"Erie Way, btwn Montgomery & Cottage Sts.",32-48 Cottage Street,Middletown,NY,10940,Anne Kelly,8453438075,,Saturday  8am-1pm,June 7 - October 25,M,Y,N,41.44814,-74.41459,"(41.44814, -74.41459)"
Orange,Monroe Museum Village Farmers' Market,"Rt. 17M, Museum Village parking lot",1010 State Route 17M,Monroe,NY,10950,Diana Lupinski,8452945557,http://www.villageofwalden.org,Wednesday  9am-2pm,June 11 - October 29,M,Y,N,41.344,-74.19742,"(41.344, -74.19742)"
Orange,Newburgh/Downing Park Farmers' Market,"Rts. 9W & 52, Robinson Ave. & South St.",Robinson Ave and South St,Newburgh,NY,12550,Anthony Sculley,8455655559,,Friday  10am-3pm,July 11 - October 31,M,Y,Y,41.50754,-74.02051,"(41.50754, -74.02051)"
Orange,Newburgh/Healthy Orange Farmers' Market,"House of Refuge parking lot, 131 Broadway",131 Broadway,Newburgh,NY,12550,Meg Oakes,8455685247,,Tuesday  10am-2pm,July 1 - October 14,M,Y,N,41.50009,-74.01254,"(41.50009, -74.01254)"
Orange,Newburgh Mall Farmers' Market,Newburgh Mall Parking lot,1401 New York 300,Newburgh,NY,12550,Katie Levato,8455641400,,Saturday  10am-2pm,July 5 - September 27,M,Y,N,41.51758,-74.0714,"(41.51758, -74.0714)"
Orange,Pine Bush Farmers' Market,"62 Main St., municipal parking lotbehind Town Hall",62 Main St,Pine Bush,NY,12566,Jacquelyn Carter,8459780273,http://www.pinebushfarmersmarket.com,Saturday  9am-2pm,May 31 - October 18,P/M,Y,N,41.60953,-74.30034,"(41.60953, -74.30034)"
Orange,Pine Island WINTER Farmers' Market,"W. Rogowski Farm327-329 Glenwood Rd, Pine Island",327 Glenwood Road,Pine Island,NY,10969,Wendy Vandercliff,8452588152,,2nd & 3rd Saturday 10am - 3pm,December - March,X/W,N,N,41.27899,-74.47705,"(41.27899, -74.47705)"
Orange,Tuxedo Farmers' Market,Tuxedo Train Station lot 240 Rt. 17,240 State Route 17,Tuxedo,NY,10987,Christina Tremblay,8459154058,http://www.tuxedofarmersmarket.com,Saturday  9am-2pm,June 14 - October 25,M,Y,N,41.19447,-74.18447,"(41.19447, -74.18447)"
Orange,Village of Chester Farmers' Market,1 Winkler Place,Winkler Place,Chester,NY,10918,Kerri-Ann Lynch,8454766241,,Sunday  9am-3pm,June 1 - October 26,M,Y,N,41.36259,-74.27068,"(41.36259, -74.27068)"
Orange,Walden Farmers' Market,Village Square,5 Scofield St,Walden,NY,12586,Kerri-Ann Lynch,8454766241,,Thursday  2pm-7pm,June 19 - October 2,M,Y,Y,41.55983,-74.1895,"(41.55983, -74.1895)"
Orange,Warwick Valley Farmers' Market,"South St. parking lot Municipal lot, 1 block east of Main St.",South St and Bank St,Warwick,NY,10990,Penny Steyer,8459860043,http://www.warwickvalleyfarmersmarket.org,Sunday  9am-2pm,May 11 - November 23,P/M,Y,N,41.25656,-74.35858,"(41.25656, -74.35858)"
Orange,West Point/Town of Highlands Farmers' Market,"Main St, Municipal lot across from Visitor's Center",Main St and Cozzens Ave,Highlands,NY,10928,Joanne Devereaux,8454462459,,Sunday  9am-2pm,June 15 - October 26,M,Y,N,41.3723,-73.96434,"(41.3723, -73.96434)"
Orleans,Albion/Orleans County Farmers' Market,Save-A-Lot parking lot 320 West Ave.,320 West Ave,Albion,NY,14411,Ann Nice,5857983986,,Saturday  9am-2pm,June 7 - November 1,M,Y,N,43.24081,-78.20337,"(43.24081, -78.20337)"
Orleans,Medina/Orleans County Farmers' Market,Erie Canal Basin - municipal parking lot behind main street,Main St and Manilla Pl,Medina,NY,14103,Ann Nice,5857983986,,Thursday  12 Noon-5pm,June 12 - October 30,M,Y,N,43.22167,-78.387,"(43.22167, -78.387)"
Oswego,Fulton Farmers' Market,Canalview Park & Shop lot South Second St. (Rt. 481),South Second St and Canalview Mall,Fulton,NY,13069,Nate Emmons,3153457681,,Saturday  8am-1pm,May 24 - October 25,P/M,Y,Y,43.32321,-76.41577,"(43.32321, -76.41577)"
Oswego,Hillside Farmers' Market,7753 State Route 3 (Seaway Trail)Pulaski,7753 State Route 3,Pulaski,NY,13142,Dennis Palmer,3152984085,http://www.hillsidefleamarkets.com,Friday 10am-2pmSat/Sun  9am-5pm,May 3 - September 28,P/M,Y,N,43.58759,-76.17348,"(43.58759, -76.17348)"
Oswego,New Haven Farmers' Market,Town Hall Route 104,4279 State Route 104,New Haven,NY,13121,Debra Allen,3159633900,http://www.newhavenny.com,Monday  3pm-6pm,June 2 - September 15,M,Y,N,43.47981,-76.31714,"(43.47981, -76.31714)"
Oswego,Oswego Farmers' Market,West First St. btwn Bridge & W. Oneida Sts.,West Bridge St and West 1st St,Oswego,NY,13126,Nate Emmons,3153457681,,Thursday  4:30pm-8pm,May 22 - October 9,P/M,Y,Y,43.45656,-76.51127,"(43.45656, -76.51127)"
Oswego,Pulaski Farmers' Market,South Park Main St.,Lake St and Broad St,Pulaski,NY,13142,Tammy Knapp,3156955589,http://www.pulaskifarmersmarket.org,Friday  4pm-8pm,June 6 - September 26,M,Y,N,43.56714,-76.12813,"(43.56714, -76.12813)"
Oswego,Volney Farmers' Market,State Route 3,1445 Co. Rt. 6,Fulton,NY,13069,Barbara MacEwen,3155938288,,Tuesday  3pm-6pm,June 3 - September 30,M,Y,N,43.34151,-76.35841,"(43.34151, -76.35841)"
Otsego,Cooperstown Farmers' Market,Pioneer Alley 101 Main St.,101 Main St,Cooperstown,NY,13326,Ellen Pope,6075478881,http://www.cooperstownfarmersmarket.org,"Saturday  9am-2pm &Tue 12 Noon-5pm, Jul-Aug",Year-round,YR,Y,Y,42.70001,-74.92526,"(42.70001, -74.92526)"
Otsego,Morris Farmers' Market,Main St. behind Firehouse,Main St and Church St,Morris,NY,13808,Paul Tourtellotte,6072635423,,Thursday  3pm-6pm,May 29 - October 9,P/M,Y,N,42.54813,-75.24686,"(42.54813, -75.24686)"
Otsego,Oneonta Farmers' Market,"Main St. Plaza (Rt. 7)near Key Bank, 202 Main St.",202 Main Street,Oneonta,NY,13820,Dana LaCroix,6074370158,,Saturday  9am-1pm,May 17 - October 25,P/M/X,Y,N,42.454,-75.06185,"(42.454, -75.06185)"
Otsego,Oneonta WINTER Farmers' Market,"Main St. Garage Walkwaynear Latte Lounge, 196 Main St.",196 Main Street,Oneonta,NY,13820,Dana LaCroix,6074370158,,"Saturday 9am-1pmEvery Saturday, Nov 1-Dec 202nd & 4th Saturday, Jan-May",November - May,W/P,N,N,42.45386,-75.06202,"(42.45386, -75.06202)"
Otsego,Richfield Springs Area Farmers' Market,"Spring Park, Main St. (Rt. 20)across from Post Office",Main St and Church St,Richfield Springs,NY,13439,Ronald Bayzon,3158582703,,Thursday  2pm-6pmSaturday 8am - 1pm,June 21 - October 25,M,Y,N,42.85342,-74.98512,"(42.85342, -74.98512)"
Putnam,Brewster Farmers' Market,"Municipal lot, 208 E. Main St. Rts. 22 & 6 & 202",208 E. Main St,Brewster,NY,10509,K.C. Anderson,9146716262,http://www.brewsterfarmersmarket.org,Wed/Sat  9am-2pm,June 11 - November 22,M,Y,N,41.39526,-73.60705,"(41.39526, -73.60705)"
Putnam,Cold Spring Farmers' Market,"1601 Rt 9D, Boscobel House & Gardens",1601 State Route 9D,Cold Spring,NY,10516,Krystal Ford,8452145441,http://www.csfmmarket.org,Saturday  8:30am-1:30pm,May 10 - November 22,P/M,Y,N,41.41038,-73.9377,"(41.41038, -73.9377)"
Putnam,Cold Spring WINTER Farmers' Market,"St. Mary's Church, Parish Hall",Main and Chesnut,Cold Spring,NY,10516,Krystal Ford,8452145441,http://www.csfmmarket.org,Saturday  8:30am-1:30pm,November - April,X/W/P,N,N,41.42005,-73.95478,"(41.42005, -73.95478)"
Queens,Astoria Greenmarket,"14th St., btwn 31st Ave. & 31st Rd.",14th St and 31st Ave,Astoria,NY,11106,Chelsea Whittaker,2127887476,http://www.grownyc.org,Wednesday  8am-3pm,July 9 - November 26,M,Y,Y,40.76825,-73.93203,"(40.76825, -73.93203)"
Queens,Corona Greenmarket,Roosevelt Ave. at 103rd St.,Roosevelt Ave and 103rd St,Corona,NY,11368,Chelsea Whittaker,2127887476,http://www.grownyc.org,Friday  8am-3pm,July 11 - November 21,M,Y,Y,40.74988,-73.86271,"(40.74988, -73.86271)"
Queens,Culinary Kids Farmers' Market,"30-15 Seagirt Blvd. & Beach 31 St.,Far Rockaway",Seagirt Blvd and Beach 31st St,Far Rockaway,NY,11691,Malisa Rivera,3473210423,,Saturday  10am-3pm,July 5 - September 27,M,Y,Y,40.59581,-73.76384,"(40.59581, -73.76384)"
Queens,Culinary Kids Farm Rockaway Farmers' Market,444 Beach 58th St. & Beach Channel Dr.,58th Street and Beach Channel Drive,Queens,NY,11692,Marion Moses,3473210423,,Saturday  10am-5pm,June 21 - September 27,M,Y,Y,40.59446,-73.78804,"(40.59446, -73.78804)"
Queens,Elmhurst Hospital Greenmarket,"41st Ave., btwn 80th & 81st Sts.",41st Ave and 80th St,Elmhurst,NY,11373,Chelsea Whittaker,2127887476,http://www.grownyc.org,Tuesday  8am-4pm,June 3 - December 23,M/X,Y,Y,40.7458,-73.88548,"(40.7458, -73.88548)"
Queens,Forest Hills Greenmarket,South side of Queens Blvd at 70th Ave.,Queens Blvd and 70th Ave,Queens,NY,11375,Chelsea Whittaker,2127887476,http://www.grownyc.org,Sunday  8am-3pm,Year-round,YR,Y,Y,40.72188,-73.84639,"(40.72188, -73.84639)"
Queens,Jackson Heights Greenmarket,34th Ave. btwn 77th & 78th Sts.,34th Ave and 77th St,Jackson Heights,NY,11372,Chelsea Whittaker,2127887476,http://www.grownyc.org,Sunday  8am- 3pm,Year-round,YR,Y,Y,40.7532,-73.88968,"(40.7532, -73.88968)"
Queens,Jamaica Farmers' Market,160th St. off Jamaica Ave.,160th St and Jamaica Ave,Jamaica,NY,11432,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Fri/Sat  8:30am-4pm,June 20 - November 22,M,Y,Y,40.70374,-73.79914,"(40.70374, -73.79914)"
Queens,Joseph Addabbo FHC Farmers' Market,"6200 Beach Channel Dr, parking lot, Arverne",6200 Beach Channel Dr,Arverne,NY,11692,Viviana Fajardo,7189457150,,Saturday  8am-2pm,July 12 - November 22,M,Y,N,40.59322,-73.79174,"(40.59322, -73.79174)"
Queens,Long Island City Youthmarket,Vernon Blvd. btwn 47th & 48th Aves.,Vernon Blvd and 48th Ave,Long Island City,NY,11101,Jackie Bach,2127883818,http://www.grownyc.org/youthmarket,Saturday  9am-4pm,July 12 - November 22,M,Y,Y,40.74401,-73.9537,"(40.74401, -73.9537)"
Queens,Pomonok Community Farmers' Market,"67-09 Kissena Blvd., FlushingBtwn Melbourne & 65 Aves.",67-09 Kissena Blvd,Flushing,NY,11365,Amy Tam-Liao,7185916060,http://www.qchnyc.org,Wed  9am-4pm,July 9 - November 26,M,Y,Y,40.73513,-73.8141,"(40.73513, -73.8141)"
Queens,Queens Botanical Garden Farmers' Market,"On sidewalk, Dahlia Ave., Flushing",Main St and Dahlia Ave,Flushing,NY,11355,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Friday  8:30am-4pm,June 20 - November 21,M,Y,Y,40.75186,-73.82636,"(40.75186, -73.82636)"
Queens,Ridgewood Youthmarket,Myrtle & Cyrpess Aves.,Myrtle Ave and Cypress Ave,Ridgewood,NY,11385,Jackie Bach,2127883818,http://www.grownyc.org/youthmarket,Saturday  10am-3pm,July 12 - November 22,M,Y,Y,40.70011,-73.90619,"(40.70011, -73.90619)"
Queens,Rockaway Beach Youthmarket,Rockaway Beach Blvd. & Beach 67th St.,2-99-2-1 Beach 68th St,Arverne,NY,11692,Jackie Bach,2127883818,http://www.grownyc.org/youthmarket,Saturday  11am-3pm,July 12 - August 30,M,Y,Y,40.59087,-73.79707,"(40.59087, -73.79707)"
Queens,Socrates Sculpture Park Greenmarket,Vernon Blvd. & Broadway,Vernon Blvd and Broadway,Astoria,NY,11106,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am-4pm,June 7 - November 22,M,Y,Y,40.76769,-73.93618,"(40.76769, -73.93618)"
Queens,Sunnyside Greenmarket,"Skillman Ave., btwn 42nd & 43rd Sts.",Skillman Ave and 42nd St,Sunnyside,NY,11104,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am-3pm,May 10 - December 20,P/M/X,Y,Y,40.74699,-73.92173,"(40.74699, -73.92173)"
Rensselaer,Brunswick Farmers' Market,Brunswick Community Center18 Keyes Lane,18 Keyes Lane,Brunswick,NY,12180,Sheila Hyde,5182793461,http://www.townofbrunswick.org,Tuesday 5pm - 8pm,June 24 - August 26,M,Y,N,42.75263,-73.62021,"(42.75263, -73.62021)"
Rensselaer,CDCG Sprout - Thursday,"Franciscan Heights Senior Comm. Ctr. 1 St. Francis Pl., Rensselaer",1 Saint Francis Place,Rensselaer,NY,12144,EJ Krans,5182748685,http://www.cdcg.org,Thu 2pm-3pm,Year-round,YR,Y,Y,42.6616,-73.72084,"(42.6616, -73.72084)"
Rensselaer,CDCG Sprout - Thursday,"Burns Apartments 720 Federal St., Troy",720 Federal Street,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Thu 12:30pm-1:15pm,Year-round,YR,Y,Y,42.73256,-73.68429,"(42.73256, -73.68429)"
Rensselaer,CDCG Sprout - Thursday,"Unity Sunshine/Sweeney Apartments 4th & Jackson Sts., Troy",4th Street and Jackson Street,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Thu 4pm-5pm,Year-round,YR,Y,Y,42.71548,-73.69303,"(42.71548, -73.69303)"
Rensselaer,CDCG Sprout - Tuesday,"John P. Taylor Apartments Front & River St., Troy",River Street and Front Street,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Tue 1:45pm-2:15pm,Year-round,YR,Y,Y,42.73321,-73.68986,"(42.73321, -73.68986)"
Rensselaer,CDCG Sprout - Tuesday,"Martin Luther King Apartments 1 Eddys Lane, Troy",1 Eddys Lane,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Tue 2:45pm-3:30pm,Year-round,YR,Y,Y,42.75082,-73.67201,"(42.75082, -73.67201)"
Rensselaer,CDCG Sprout - Tuesday,"Blooming Grove Senior Housing 105 Bloomingrove Dr., Troy",105 Bloomingrove Drive,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Tue 12:30pm-1:15pm,Year-round,YR,Y,Y,42.68802,-73.68097,"(42.68802, -73.68097)"
Rensselaer,CDCG Sprout - Tuesday,"Brunswick Senior Housing 3 Country Way, Troy",3 Country Way,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Tue 3:45pm-4:30pm,Year-round,YR,Y,Y,42.74304,-73.6309,"(42.74304, -73.6309)"
Rensselaer,CDCG Sprout - Tuesday,"Barker Park Corner 3rd & State St., Troy",Barker Park,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Tue 11am-11:45am,Year-round,YR,Y,Y,42.72979,-73.69036,"(42.72979, -73.69036)"
Rensselaer,CDCG Sprout - Wednesday,"Lansingburgh Apartments 41 114th Street, Troy",41 114th Street,Troy,NY,12182,EJ Krans,5182748685,http://www.cdcg.org,Wed 11am-12:15pm,Year-round,YR,Y,Y,42.77277,-73.67227,"(42.77277, -73.67227)"
Rensselaer,CDCG Sprout - Wednesday,"Griswold Heights, Troy",Griswold Heights,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Wed 3pm-4:30pm,Year-round,YR,Y,Y,42.71129,-73.67599,"(42.71129, -73.67599)"
Rensselaer,CDCG Sprout - Wednesday,"O'Neil Apartments 2121 6th Ave., Troy",2121 6th Ave.,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Wed 1pm-2:15pm,Year-round,YR,Y,Y,42.73436,-73.68587,"(42.73436, -73.68587)"
Rensselaer,CDCG Veggie Mobile - Saturday,"Sanctuary for Independent Media6th Ave. & 101st St., Troy",6th Ave and 101st Street,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Sat 3pm-4pm,Year-round,YR,Y,Y,42.7537,-73.68127,"(42.7537, -73.68127)"
Rensselaer,CDCG Veggie Mobile - Thursday,"Renwyck Place18 4th Ave., Rensselaer",18 4th Ave,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Thu 11:30am-12 Noon,Year-round,YR,Y,Y,42.73315,-73.68824,"(42.73315, -73.68824)"
Rensselaer,CDCG Veggie Mobile - Thursday,"Kennedy Towers Apartments2100 6th Ave., Troy",2100 6th Avenue,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Thu 2:45pm-3:45pm,Year-round,YR,Y,Y,42.73471,-73.68416,"(42.73471, -73.68416)"
Rensselaer,CDCG Veggie Mobile - Thursday,"Van Rensselaer Heights460 Forbes Ave., Rensselaer",480 Forbes Avenue,Rensselaer,NY,12144,EJ Krans,5182748685,http://www.cdcg.org,Thu 10:45am-11:15am,Year-round,YR,Y,Y,42.65971,-73.72842,"(42.65971, -73.72842)"
Rensselaer,CDCG Veggie Mobile - Wednesday,"CDCG Office40 River St., Troy",40 River Street,Troy,NY,12180,EJ Krans,5182748685,http://www.cdcg.org,Wed 2pm-2:30pm,Year-round,YR,Y,Y,42.7251,-73.69536,"(42.7251, -73.69536)"
Rensselaer,North Greenbush Farmers' Market,Twin Town Little League Park Williams Rd.,95 Williams Rd,North Greenbush,NY,12180,Kathryn Conolly,5182834306,http://www.townofng.com,Thursday  2:30pm-6pm,June 12 - September 11,M,Y,N,42.69013,-73.67672,"(42.69013, -73.67672)"
Rensselaer,Troy Twilight Farmers' Market,Broadway & 2nd St. Downtown Troy,Monument Square,Troy,NY,12108,Monica Kurzejeski,5187084216,http://www.troymarket.org,Friday 6pm-9pm,June - September,P/M,Y,N,42.73183,-73.69251,"(42.73183, -73.69251)"
Rensselaer,Troy Waterfront Farmers' Market,282 River Street Downtown Troy,282 River St,Troy,NY,12180,Monica Kurzejeski,5187084216,http://www.troymarket.org,Saturday  9am-2pm,May 3 - October 31,P/M,Y,Y,42.73214,-73.6905,"(42.73214, -73.6905)"
Rensselaer,Troy Waterfront WINTER Farmers Market,"Uncle Sam Atrium, Downtown Troy49 4th Street",49 4th Street,Troy,NY,12180,Monica Kurzejeski,5187084216,http://www.troymarket.org,Saturday 9am - 2pm,November - April,X/W/P,N,Y,42.73211,-73.68897,"(42.73211, -73.68897)"
Richmond,Saint George Greenmarket,"St. Mark's Pl., Hyatt St., Theater parking lot",St Marks Pl and Hyatt St,Staten Island,NY,10301,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am-2pm,May 3 - November 22,P/M,Y,Y,40.64159,-74.07791,"(40.64159, -74.07791)"
Richmond,Staten Island Mall Greenmarket,"Richmond Ave. entrance, in parking lot",2655 Richmond Ave,Staten Island,NY,10314,Chelsea Whittaker,2127887476,http://www.grownyc.org,Saturday  8am-3pm,June 14 - November 22,M,Y,Y,40.58199,-74.16607,"(40.58199, -74.16607)"
Rockland,Nyack Farmers' Market,Municipal parking lot Main St. & Franklin Ave.,Main St and Franklin St,Nyack,NY,10960,Pam Moskowitz,8453532221,http://www.nyackchamber.org,"Thursday  8am-2pmSat  8am-1pm, Jun-Nov",April 3 - November 26,P/M,Y,N,41.09154,-73.92161,"(41.09154, -73.92161)"
Rockland,Palisades Indoor WINTER Farmers' Market,675 Oak Tree Rd Community Center,675 Oak Tree Road,Palisades,NY,10964,Carol Baxter,8453982521,,Saturday 9am - 1pm,January 18 - May 17,W/P,N,N,41.01152,-73.91767,"(41.01152, -73.91767)"
Rockland,Piermont Farmers' Market,"M & T Bank lot, Ash St. & Piermont Ave.",Ash St and Piermont Ave,Piermont,NY,10968,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Sunday  9:30am-3pm,May 11 - November 23,P/M,Y,N,41.04136,-73.91642,"(41.04136, -73.91642)"
Rockland,Ramapo Farmers' Market,Eugene Levy Park,New York 45 and North Side Plaza,Pomona,NY,10970,Michelle Ancosca,8453576100,,Sunday  9am-4pm,June 8 - October 26,M,Y,N,41.1636,-74.03411,"(41.1636, -74.03411)"
Rockland,Spring Valley Farmers' Market,"Memorial Park, One Veterans Drive",Memorial Park,Spring Valley,NY,10977,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Wednesday  8:30am-3pm,July 9 - November 19,M,Y,N,41.11506,-74.0425,"(41.11506, -74.0425)"
Rockland,Stony Point Farmers' Market,"Stony Point Town Hall,74 E Main St.",74 East Main Street,Stony Point,NY,10980,Jennifer Lima,9144199665,http://www.stonypointfarmersmarket.com,Saturday  9am-2pm,July 5 - October 25,M,Y,N,41.22845,-73.98485,"(41.22845, -73.98485)"
Rockland,Suffern WINTER Farmers' Market,Suffern Community Center41 Washington Ave,41 Washington Ave,Suffern,NY,10901,Alexandria Evans,6463394746,,"Twice a month, Saturday 9am - 2pm",December - May,X/W/P,N,N,41.11578,-74.14905,"(41.11578, -74.14905)"
Saratoga,Ballston Spa Farmers' Market,"Wiswall Park, Front & Low Sts.",Front St and Low St,Ballston Spa,NY,12020,Ellen Mottola,5188852772,http://www.ballston.org,Sat  9am-12 NoonThu  3pm-6pm,June 12 - October 18,M,Y,N,43.00256,-73.84964,"(43.00256, -73.84964)"
Saratoga,Burnt Hills Farmers' Market,Lakehill Rd. & Route 50 Burnt Hills,809 Saratoga Road,Burnt Hills,NY,12027,Gaynell Bliss,5183993488,,Saturday  9am-1pm,May 10 - October 25,P/M,Y,N,42.91021,-73.89848,"(42.91021, -73.89848)"
Saratoga,Clifton Park/Saratoga Farmers' Market,St. George's Church 912 Rt. 146 at Maxwell Drive,912 State Route 146,Clifton Park,NY,12065,Charles Holub,5188952701,,Thursday  2pm-5pm,June 26 - October 30,M,Y,N,42.866,-73.79782,"(42.866, -73.79782)"
Saratoga,Gansevoort Farmers' Market,Village Park Corner of Route 32,State Route 32 and Wilton-Gansevoort Rd,Gansevoort,NY,12831,Linda Gifford,5187920198,,Thursday  3pm-6pm,June 5 - October 30,M,Y,N,43.19612,-73.65167,"(43.19612, -73.65167)"
